Date,Experimenter,Batch,ID,Experiment,Condition,RewardedStimulus,Program,Program Version,TSFacing,Session,Trial,StartTime,CorrectChoice,"Criterion: choose rewarded color in 17/20 trials - do not need to adhere to at least 8/10 or 9/10 per 10-trial set, just need to get 85% correct if they are over 150 trials",Time maintenance diet removed,Notes,LatencyFirstPeckToScreen
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,93,,-1,,,,NA
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,93,,0,,,,9.9
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,94,,0,,,,5.8
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,95,,-1,,,,NA
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,95,,0,,,,1.2
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,96,13:47,1,,,,0.3
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,7,97,,0,,,,3.9
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,98,14:11,-1,,,,NA
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,98,,0,,,,1.1
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,99,,1,,,,8.8
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,100,,0,4/10 correct,,,1.4
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,101,,1,,,,5.5
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,102,,0,,,,1.7
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,103,,1,,,,0.3
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,104,,0,,,,6.8
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,105,,1,,,,1.5
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,106,,0,,,,0.8
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,107,,0,,,,0.4
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,108,,1,,,,4.5
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,109,,1,,,,2.1
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,110,,2,6/10 correct,,,NA
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,111,,1,,,,1.8
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,112,,0,,,,3
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,113,,1,,,,2.9
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,114,,0,,,,2.1
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,115,,1,,,,3.1
10-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,8,116,,0,,Returned 14:19,,2.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,117,10:37,1,,Removed 10:00,,9.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,118,,0,,,,7.8
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,119,,1,,,,1.9
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,120,,0,5/10 correct,,reached into lowered hopper during this trial,5.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,121,,0,,,,3.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,122,,1,,,,5.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,123,,0,,,,1.4
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,124,,1,,,,0.4
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,125,,1,,,,4.4
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,126,,0,,,,2.7
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,127,,0,,,,7.5
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,128,,-1,,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,128,,1,,,,2.2
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,129,,0,,,,5.5
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,130,,0,4/10 correct,,,1.9
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,131,,1,,,,1.6
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,132,,0,,,,3.9
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,133,,1,,,,1.8
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,134,,1,,,,3.2
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,9,135,,0,,,,6.8
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,136,11:05,1,,,,5.6
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,137,,2,,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,138,,1,,,,2.1
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,139,,1,,,,2.3
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,140,,2,8/10 correct,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,141,,0,,,,2
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,142,,1,,,,1.5
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,143,,2,,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,144,,1,,,,1.4
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,145,,0,,,,9.6
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,146,,1,,,,2.6
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,147,,2,,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,148,,1,,,,2.1
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,149,,1,,,,2.1
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,150,,2,8/10 correct,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,151,,2,,,,NA
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,152,,1,,,,1.8
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,153,,2,,,,5.2
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,154,,1,,,,1.6
11-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,10,155,,0,,Returned 11:12,,2.1
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,156,13:48,1,,,,1.4
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,157,,0,,,,3.7
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,158,,1,,,,1.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,159,,0,,,,8.9
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,160,,1,7/10 correct,,,3.1
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,161,,0,,,,5.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,162,,1,,,,3.6
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,163,,0,,,,1.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,164,,1,,,,2.2
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,165,,0,,,,4
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,166,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,167,,1,,,,4.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,168,,1,,,,3.1
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,169,,2,,,,3.1
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,170,,1,7/10 correct,,,2.7
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,171,,2,,,,3.3
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,172,,1,,,,4.3
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,173,,2,,,,0
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,174,,1,,,,1
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,11,175,,2,,,,8.9
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,176,14:08,1,,,,1.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,177,,2,,,,2
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,178,,1,,,,2
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,179,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,180,,0,9/10 correct,,,5.6
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,181,,1,,,,1.5
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,182,,2,,,,7.6
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,183,,1,,,,6.9
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,184,,1,,,,0.4
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,185,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,186,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,187,,1,,,,6.4
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,188,,1,,,,2.6
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,189,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,190,,2,10/10 correct = 19/20 correct = 95% = PASSED,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,191,,1,,,,5.4
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,192,,2,,,,NA
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,193,,1,,,,7
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,194,,1,,,,1.8
12-Dec-19,MM,3,Burrito,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,12,195,,2,,Returned 14:15,,NA
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,1,12:19,-1,,Removed 11:10,,NA
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,1,,0,,,,NA
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,2,,1,,,,3.5
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,3,,0,,,,2.2
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,4,12:22,1,,,,1.5
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,5,,0,,,,6.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,6,,1,,,,1
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,7,,0,,,,2.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,8,,1,,,,1.9
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,9,,0,,,,1.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,10,,0,4/10 correct,,,2.2
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,11,,1,,,,3
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,12,12:27,1,,,,4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,13,,-1,,,,NA
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,13,,1,,,,1.5
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,14,,0,,,,4.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,15,,1,,,,1.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,16,12:30,0,,,,9.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,17,12:35,1,,,baited platform to get him to come back,5.6
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,1,18,,0,,,,1.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,19,,1,,,,2.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,20,,0,6/10 correct,,,6.5
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,21,,1,,,,5.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,22,,0,,,,2.1
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,23,,0,,,,7.6
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,24,,1,,,,7.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,25,,0,,,,6.9
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,26,,1,,,,4.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,27,,1,,,,4.6
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,28,,0,,,,2
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,29,,0,,,,10
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,30,,1,5/10 correct,,,1.8
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,31,14:22,1,,,,3.7
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,32,,0,,,,4.3
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,33,,0,,,,2.6
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,34,,0,,,,NA
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,35,,0,,,,4.4
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,36,,1,,,,6.9
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,37,,1,,,,9.7
06-Dec-19,MM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V3,R,2,38,,0,,Returned 14:29,,1.9
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,3,39,13:17,-1,,Removed 1200,Baited platform to get him down before starting trials. Flew to ground instead. Did not come to platform in 10min,
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,4,39,14:23,-1,,,Baited platform to get him down before starting trials. Sprinkling. Came for bait but left table before stimulus comes on screen,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,4,39,,2,,,"On ground, baited platform after 5min",NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,4,40,,1,5/10 correct,,but did not eat from hopper and got jumpy when it closed and went to ground,5.4
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V1,R,4,41,14:30,-1,,,"Platform still baited from previous trial, he keeps looking at it but does not come down",NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,41,15:25,1,,,went to water after with food,3.7
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,42,15:26,2,,,baited platform,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,43,,1,,,,5.8
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,44,,0,,,,6.4
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,45,,1,,,,1.8
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,46,,0,,,,3.2
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,47,,1,,,went to water after with food,1
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,48,15:29,0,,,baited platform,9.8
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,49,,1,,,,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,50,,-1,,,,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,50,,2,7/10 correct,,,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,51,,-1,,,went to water,NA
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,51,15:34,1,,,baited platform,5
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,52,,0,,,,1.6
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,53,,1,,,,1.7
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,54,,0,,,went to water,4.5
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,55,15:37,1,,,baited platform; took food from hopper to water,5.4
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,56,15:40,1,,,bait still on platform from previous trial. He comes down and I start heart trial but accidentally clicked it away before he looked at it and next trial was wavy which he pecked,1.1
08-Dec-19,KM,3,Diablo,GoNoGo,Manipulated,Wavy,inhibition_task_no_FoodKey_pink_rewarded,V2,R,5,57,,0,,Returned 1600,,3.6
