Experiment,Site,Date,ID,Session,Trial,Choice,Notes
Reversal,Sacramento,22-Dec-21,Tzanatl preciosa,9,3,-1,10:41 flyby. Didn't come down; 8 min trial
Reversal,Sacramento,22-Dec-21,Tzanatl preciosa,10,3,-1,
Reversal,Sacramento,23-Dec-21,Tzanatl preciosa,11,3,-1,
Reversal,Sacramento,23-Dec-21,Tzanatl preciosa,12,3,-1,
Reversal,Sacramento,23-Dec-21,Tzanatl preciosa,13,3,-1,
Reversal,Sacramento,24-Dec-21,Tzanatl preciosa,14,3,-1,Did a yellow tube trial just before
Reversal,Sacramento,24-Dec-21,Tzanatl preciosa,15,3,-1,
Reversal,Sacramento,24-Dec-21,Tzanatl preciosa,16,3,-1,
Reversal,Sacramento,26-Dec-21,Tzanatl preciosa,17,3,-1,Did no color preference trials just before
Reversal,Sacramento,26-Dec-21,Tzanatl preciosa,18,3,-1,
Reversal,Sacramento,27-Dec-21,Tzanatl preciosa,19,3,-1,Did a no color preference trial just before
Reversal,Sacramento,27-Dec-21,Tzanatl preciosa,20,3,-1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,3,0,Did a yellow tube trial just before
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,4,1,Baited @4min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,5,0,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,6,0,Baited @3min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,7,1,Took leftover bait at 1 min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,21,8,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,9,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,10,0,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,11,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,12,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,13,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,14,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,15,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,16,0,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,22,17,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,18,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,19,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,20,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,21,1,
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,22,1,Baited @2min
Reversal,Sacramento,28-Dec-21,Tzanatl preciosa,23,23,0,Baited @2min
Reversal,Sacramento,29-Dec-21,Tzanatl preciosa,24,24,-1,Baited @2min. Took bait and flew to perch
Reversal,Sacramento,29-Dec-21,Tzanatl preciosa,25,24,-1,Something outside is distracting them
Reversal,Sacramento,29-Dec-21,Tzanatl preciosa,26,24,1,
Reversal,Sacramento,29-Dec-21,Tzanatl preciosa,26,25,1,
Reversal,Sacramento,29-Dec-21,Tzanatl preciosa,26,26,1,
Reversal,Sacramento,12-Dec-21,Cocinera,1,1,0,Rewarded = DARK gray
Reversal,Sacramento,12-Dec-21,Cocinera,1,2,1,Baited @3 min
Reversal,Sacramento,12-Dec-21,Cocinera,1,3,0,
Reversal,Sacramento,12-Dec-21,Cocinera,1,4,0,Baited @3 min
Reversal,Sacramento,12-Dec-21,Cocinera,1,5,-1,"Baited @3 min. Took bait, didn't make a choice"
Reversal,Sacramento,13-Dec-21,Cocinera,2,5,-1,SUPER windy and rainy today
Reversal,Sacramento,14-Dec-21,Cocinera,3,5,1,
Reversal,Sacramento,14-Dec-21,Cocinera,3,6,0,
Reversal,Sacramento,14-Dec-21,Cocinera,3,7,0,
Reversal,Sacramento,14-Dec-21,Cocinera,3,8,1,Baited @3 min
Reversal,Sacramento,14-Dec-21,Cocinera,3,9,-1,Baited @5 min
Reversal,Sacramento,14-Dec-21,Cocinera,4,9,-1,Looking at something outside of aviary. Baited @3 min. Didn't come down; 5 min trial
Reversal,Sacramento,14-Dec-21,Cocinera,5,9,0,
Reversal,Sacramento,14-Dec-21,Cocinera,5,10,1,Baited @3 min
Reversal,Sacramento,14-Dec-21,Cocinera,5,11,1,
Reversal,Sacramento,14-Dec-21,Cocinera,5,12,0,
Reversal,Sacramento,14-Dec-21,Cocinera,5,13,1,Baited @3 min
Reversal,Sacramento,14-Dec-21,Cocinera,5,14,-1,Baited @3 min; didn't come down
Reversal,Sacramento,15-Dec-21,Cocinera,6,14,1,Windy today
Reversal,Sacramento,15-Dec-21,Cocinera,6,15,1,Baited @4 min
Reversal,Sacramento,15-Dec-21,Cocinera,6,16,1,
Reversal,Sacramento,15-Dec-21,Cocinera,6,17,-1,Baited @3 min
Reversal,Sacramento,15-Dec-21,Cocinera,7,17,1,
Reversal,Sacramento,15-Dec-21,Cocinera,7,18,1,Baited @5 min
Reversal,Sacramento,15-Dec-21,Cocinera,7,19,1,Baited @3 min
Reversal,Sacramento,15-Dec-21,Cocinera,7,20,-1,Baited @3 min. Didn't come down; 8 min trial
Reversal,Sacramento,15-Dec-21,Cocinera,8,20,-1,Baited @3 min. Didn't come down; 5 min trial
Reversal,Sacramento,16-Dec-21,Cocinera,9,20,1,
Reversal,Sacramento,16-Dec-21,Cocinera,9,21,1,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,9,22,1,
Reversal,Sacramento,16-Dec-21,Cocinera,9,23,0,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,9,24,1,
Reversal,Sacramento,16-Dec-21,Cocinera,9,25,0,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,9,26,-1,"Baited @2 min. Took bait, walked around light gray tube, but didn't look inside, flew to perch"
Reversal,Sacramento,16-Dec-21,Cocinera,10,26,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,27,1,Baited @4 min
Reversal,Sacramento,16-Dec-21,Cocinera,10,28,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,29,0,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,10,30,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,31,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,32,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,33,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,34,1,
Reversal,Sacramento,16-Dec-21,Cocinera,10,35,1,
Reversal,Sacramento,16-Dec-21,Cocinera,1,1,0,Rewarded = LIGHT gray
Reversal,Sacramento,16-Dec-21,Cocinera,1,2,0,
Reversal,Sacramento,16-Dec-21,Cocinera,1,3,0,Baited @5 min
Reversal,Sacramento,16-Dec-21,Cocinera,1,4,1,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,1,5,0,
Reversal,Sacramento,16-Dec-21,Cocinera,1,6,0,
Reversal,Sacramento,16-Dec-21,Cocinera,1,7,0,Baited @3 min
Reversal,Sacramento,16-Dec-21,Cocinera,1,8,0,Baited @2 min
Reversal,Sacramento,17-Dec-21,Cocinera,2,9,0,
Reversal,Sacramento,17-Dec-21,Cocinera,2,10,0,
Reversal,Sacramento,17-Dec-21,Cocinera,2,11,0,
Reversal,Sacramento,17-Dec-21,Cocinera,2,12,0,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,2,13,0,
Reversal,Sacramento,17-Dec-21,Cocinera,2,14,1,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,2,15,0,
Reversal,Sacramento,17-Dec-21,Cocinera,2,16,0,
Reversal,Sacramento,17-Dec-21,Cocinera,3,17,1,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,3,18,0,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,3,19,0,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,4,20,0,
Reversal,Sacramento,17-Dec-21,Cocinera,4,21,0,
Reversal,Sacramento,17-Dec-21,Cocinera,4,22,0,
Reversal,Sacramento,17-Dec-21,Cocinera,4,23,0,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,4,24,1,Baited @4min
Reversal,Sacramento,17-Dec-21,Cocinera,4,25,0,
Reversal,Sacramento,19-Dec-21,Cocinera,5,26,-1,Baited @4min; did not come down
Reversal,Sacramento,19-Dec-21,Cocinera,6,26,-1,Baited @4min; Did not come down
Reversal,Sacramento,19-Dec-21,Cocinera,7,26,0,Baited @4min;
Reversal,Sacramento,19-Dec-21,Cocinera,7,27,1,Baited @4min;
Reversal,Sacramento,19-Dec-21,Cocinera,7,28,0,Baited @4min;
Reversal,Sacramento,19-Dec-21,Cocinera,7,29,0,Baited @4min;
Reversal,Sacramento,19-Dec-21,Cocinera,7,30,1,Baited @4min;
Reversal,Sacramento,20-Dec-21,Cocinera,8,31,0,Baited @2min
Reversal,Sacramento,20-Dec-21,Cocinera,8,32,0,Baited @3min
Reversal,Sacramento,20-Dec-21,Cocinera,8,33,1,Baited @3min
Reversal,Sacramento,20-Dec-21,Cocinera,8,34,0,Baited @5min
Reversal,Sacramento,20-Dec-21,Cocinera,8,35,0,Baited @3min
Reversal,Sacramento,20-Dec-21,Cocinera,8,36,1,Baited @2min
Reversal,Sacramento,20-Dec-21,Cocinera,9,37,0,Baited @2min
Reversal,Sacramento,20-Dec-21,Cocinera,9,38,1,Baited @2min
Reversal,Sacramento,20-Dec-21,Cocinera,9,39,1,Implementing anti left side bias pattern
Reversal,Sacramento,20-Dec-21,Cocinera,9,40,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,41,0,
Reversal,Sacramento,20-Dec-21,Cocinera,9,42,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,43,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,44,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,45,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,46,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,47,0,
Reversal,Sacramento,20-Dec-21,Cocinera,9,48,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,49,1,
Reversal,Sacramento,20-Dec-21,Cocinera,9,50,0,
Reversal,Sacramento,21-Dec-21,Cocinera,10,51,1,
Reversal,Sacramento,21-Dec-21,Cocinera,10,52,0,
Reversal,Sacramento,21-Dec-21,Cocinera,10,53,1,
Reversal,Sacramento,21-Dec-21,Cocinera,10,54,1,Implementing anti right side bias
Reversal,Sacramento,21-Dec-21,Cocinera,10,55,1,
Reversal,Sacramento,21-Dec-21,Cocinera,10,56,0,Baited @3min
Reversal,Sacramento,21-Dec-21,Cocinera,10,57,1,Baited @2min
Reversal,Sacramento,21-Dec-21,Cocinera,10,58,0,
Reversal,Sacramento,21-Dec-21,Cocinera,10,59,0,Baited @2min
Reversal,Sacramento,21-Dec-21,Cocinera,10,60,-1,Baited @2min
Reversal,Sacramento,21-Dec-21,Cocinera,11,60,1,Baited @4min
Reversal,Sacramento,21-Dec-21,Cocinera,11,61,1,
Reversal,Sacramento,21-Dec-21,Cocinera,11,62,0,"Watched the video: She checked the dk gray tube first, but I didn't notice, and then she ate from the light gray tube"
Reversal,Sacramento,21-Dec-21,Cocinera,11,63,1,She looked inside the dk gray tube before I could stop her (after she had already chosen the lt gray tube)
Reversal,Sacramento,21-Dec-21,Cocinera,11,64,1,
Reversal,Sacramento,21-Dec-21,Cocinera,11,65,1,
Reversal,Sacramento,21-Dec-21,Cocinera,11,66,1,Baited @2min
Reversal,Sacramento,22-Dec-21,Cocinera,12,67,0,Baited @2min
Reversal,Sacramento,22-Dec-21,Cocinera,12,68,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,69,0,Baited @2min
Reversal,Sacramento,22-Dec-21,Cocinera,12,70,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,71,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,72,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,73,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,74,1,Baited @2min
Reversal,Sacramento,22-Dec-21,Cocinera,12,75,0,Baited @2min
Reversal,Sacramento,22-Dec-21,Cocinera,12,76,1,
Reversal,Sacramento,22-Dec-21,Cocinera,12,77,-1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,78,1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,78,1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,79,1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,80,1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,81,1,
Reversal,Sacramento,22-Dec-21,Cocinera,13,82,1,
Reversal,Sacramento,24-Dec-21,Cutuy,1,1,-1,"Rewarded = LIGHT gray. Came down immediately, walked around dk gray tube, but didn't look inside tube, flew to perch. 10:37 baited. Took bait, flew to perch"
Reversal,Sacramento,24-Dec-21,Cutuy,2,1,0,Yellow tube trials just before to make sure she knows where the inside of the tube is
Reversal,Sacramento,24-Dec-21,Cutuy,2,2,-1,Didn't come down 4 min trial
Reversal,Sacramento,24-Dec-21,Cutuy,3,2,1,Really windy today
Reversal,Sacramento,24-Dec-21,Cutuy,3,3,0,Baited @3min
Reversal,Sacramento,24-Dec-21,Cutuy,3,4,0,Baited @2min
Reversal,Sacramento,24-Dec-21,Cutuy,3,5,0,Baited @2min
Reversal,Sacramento,24-Dec-21,Cutuy,3,6,-1,Baited @2min. Took bait and flew to perch
Reversal,Sacramento,24-Dec-21,Cutuy,4,6,1,
Reversal,Sacramento,24-Dec-21,Cutuy,4,7,-1,Didn't come down; 3 min trial
Reversal,Sacramento,26-Dec-21,Cutuy,5,7,1,
Reversal,Sacramento,26-Dec-21,Cutuy,5,8,0,Baited @2min
Reversal,Sacramento,26-Dec-21,Cutuy,5,9,-1,Baited @2min. Took bait and flew to perch
Reversal,Sacramento,26-Dec-21,Cutuy,6,9,-1,Didn't come down; 3 min trial
Reversal,Sacramento,26-Dec-21,Cutuy,7,9,1,
Reversal,Sacramento,26-Dec-21,Cutuy,7,10,-1,Implementing antileft side bias. Didn't come down; 3 min trial
Reversal,Sacramento,27-Dec-21,Cutuy,8,10,0,
Reversal,Sacramento,27-Dec-21,Cutuy,8,11,0,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,8,12,1,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,8,13,0,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,8,14,0,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,8,15,1,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,8,16,1,
Reversal,Sacramento,27-Dec-21,Cutuy,8,17,0,
Reversal,Sacramento,27-Dec-21,Cutuy,8,18,1,
Reversal,Sacramento,27-Dec-21,Cutuy,8,19,0,
Reversal,Sacramento,27-Dec-21,Cutuy,8,20,0,Baited @2min
Reversal,Sacramento,27-Dec-21,Cutuy,9,21,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,22,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,23,0,
Reversal,Sacramento,27-Dec-21,Cutuy,9,24,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,25,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,26,0,
Reversal,Sacramento,27-Dec-21,Cutuy,9,27,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,28,1,
Reversal,Sacramento,27-Dec-21,Cutuy,9,29,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,30,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,31,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,32,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,33,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,34,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,35,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,36,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,37,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,38,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,39,1,
Reversal,Sacramento,28-Dec-21,Cutuy,10,40,1,
Reversal,Sacramento,28-Dec-21,Cutuy,1,1,0,Rewarded = DARK gray
Reversal,Sacramento,28-Dec-21,Cutuy,1,2,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,3,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,4,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,5,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,6,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,7,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,8,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,9,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,10,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,11,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,12,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,13,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,14,0,
Reversal,Sacramento,28-Dec-21,Cutuy,1,15,0,Baited @2min
Reversal,Sacramento,28-Dec-21,Cutuy,2,16,1,
Reversal,Sacramento,28-Dec-21,Cutuy,2,17,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,18,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,19,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,20,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,21,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,22,0,Baited @2min
Reversal,Sacramento,28-Dec-21,Cutuy,2,23,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,24,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,25,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,26,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,27,1,
Reversal,Sacramento,28-Dec-21,Cutuy,2,28,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,29,0,
Reversal,Sacramento,28-Dec-21,Cutuy,2,30,0,
Reversal,Sacramento,29-Dec-21,Cutuy,3,31,1,
Reversal,Sacramento,29-Dec-21,Cutuy,3,32,0,
Reversal,Sacramento,29-Dec-21,Cutuy,3,33,1,
Reversal,Sacramento,29-Dec-21,Cutuy,3,34,0,
Reversal,Sacramento,29-Dec-21,Cutuy,3,35,1,
Reversal,Sacramento,29-Dec-21,Cutuy,3,36,0,Implementing antileft side bias
Reversal,Sacramento,29-Dec-21,Cutuy,3,37,0,
Reversal,Sacramento,29-Dec-21,Cutuy,3,38,1,
Reversal,Sacramento,29-Dec-21,Cutuy,3,39,0,
Reversal,Sacramento,29-Dec-21,Cutuy,3,40,1,
Reversal,Sacramento,29-Dec-21,Cutuy,4,41,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,42,1,
Reversal,Sacramento,29-Dec-21,Cutuy,4,43,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,44,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,45,1,
Reversal,Sacramento,29-Dec-21,Cutuy,4,46,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,47,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,48,1,
Reversal,Sacramento,29-Dec-21,Cutuy,4,49,0,
Reversal,Sacramento,29-Dec-21,Cutuy,4,50,1,
Reversal,Sacramento,29-Dec-21,Cutuy,5,51,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,52,1,
Reversal,Sacramento,29-Dec-21,Cutuy,5,53,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,54,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,55,1,
Reversal,Sacramento,29-Dec-21,Cutuy,5,56,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,57,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,58,1,
Reversal,Sacramento,29-Dec-21,Cutuy,5,59,0,
Reversal,Sacramento,29-Dec-21,Cutuy,5,60,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,61,1,
Reversal,Sacramento,29-Dec-21,Cutuy,6,62,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,63,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,64,1,
Reversal,Sacramento,29-Dec-21,Cutuy,6,65,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,66,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,67,1,
Reversal,Sacramento,29-Dec-21,Cutuy,6,68,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,69,0,
Reversal,Sacramento,29-Dec-21,Cutuy,6,70,1,
Reversal,Sacramento,30-Dec-21,Cutuy,7,71,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,72,1,
Reversal,Sacramento,30-Dec-21,Cutuy,7,73,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,74,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,75,1,
Reversal,Sacramento,30-Dec-21,Cutuy,7,76,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,77,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,78,1,
Reversal,Sacramento,30-Dec-21,Cutuy,7,79,0,
Reversal,Sacramento,30-Dec-21,Cutuy,7,80,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,81,1,
Reversal,Sacramento,30-Dec-21,Cutuy,8,82,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,83,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,84,1,
Reversal,Sacramento,30-Dec-21,Cutuy,8,85,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,86,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,87,1,
Reversal,Sacramento,30-Dec-21,Cutuy,8,88,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,89,0,
Reversal,Sacramento,30-Dec-21,Cutuy,8,90,1,
Reversal,Sacramento,30-Dec-21,Cutuy,9,91,0,
Reversal,Sacramento,30-Dec-21,Cutuy,9,92,1,Angled tubes so they were equidistant to the top right perch she always flies from and kept doing this until the notes say otherwise
Reversal,Sacramento,30-Dec-21,Cutuy,9,93,0,
Reversal,Sacramento,30-Dec-21,Cutuy,9,94,0,
Reversal,Sacramento,30-Dec-21,Cutuy,9,95,1,
Reversal,Sacramento,30-Dec-21,Cutuy,9,96,0,
Reversal,Sacramento,30-Dec-21,Cutuy,9,97,1,WENT RIGHT!!!
Reversal,Sacramento,30-Dec-21,Cutuy,9,98,1,
Reversal,Sacramento,30-Dec-21,Cutuy,9,99,0,
Reversal,Sacramento,30-Dec-21,Cutuy,9,100,1,
Reversal,Sacramento,30-Dec-21,Cutuy,10,101,0,
Reversal,Sacramento,30-Dec-21,Cutuy,10,102,1,
Reversal,Sacramento,30-Dec-21,Cutuy,10,103,0,
Reversal,Sacramento,30-Dec-21,Cutuy,10,104,0,
Reversal,Sacramento,30-Dec-21,Cutuy,10,105,1,
Reversal,Sacramento,30-Dec-21,Cutuy,10,106,1,WENT RIGHT!!!
Reversal,Sacramento,30-Dec-21,Cutuy,10,107,0,
Reversal,Sacramento,30-Dec-21,Cutuy,10,108,1,
Reversal,Sacramento,30-Dec-21,Cutuy,10,109,0,
Reversal,Sacramento,30-Dec-21,Cutuy,10,110,1,WENT RIGHT!!!
Reversal,Sacramento,30-Dec-21,Cutuy,11,111,1,
Reversal,Sacramento,30-Dec-21,Cutuy,11,112,0,
Reversal,Sacramento,30-Dec-21,Cutuy,11,113,0,
Reversal,Sacramento,30-Dec-21,Cutuy,11,114,1,
Reversal,Sacramento,30-Dec-21,Cutuy,11,115,0,
Reversal,Sacramento,30-Dec-21,Cutuy,11,116,0,
Reversal,Sacramento,31-Dec-21,Cutuy,12,117,1,
Reversal,Sacramento,31-Dec-21,Cutuy,12,118,0,
Reversal,Sacramento,31-Dec-21,Cutuy,12,119,0,
Reversal,Sacramento,31-Dec-21,Cutuy,12,120,1,
Reversal,Sacramento,31-Dec-21,Cutuy,12,121,1,
Reversal,Sacramento,31-Dec-21,Cutuy,12,122,0,
Reversal,Sacramento,31-Dec-21,Cutuy,12,123,1,
Reversal,Sacramento,31-Dec-21,Cutuy,12,124,0,
Reversal,Sacramento,31-Dec-21,Cutuy,12,125,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,126,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,127,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,128,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,129,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,130,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,131,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,132,1,WENT RIGHT!!
Reversal,Sacramento,31-Dec-21,Cutuy,13,133,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,134,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,135,1,WENT RIGHT!!
Reversal,Sacramento,31-Dec-21,Cutuy,13,136,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,137,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,138,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,139,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,140,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,141,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,142,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,143,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,144,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,145,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,146,0,
Reversal,Sacramento,31-Dec-21,Cutuy,13,147,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,148,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,149,1,
Reversal,Sacramento,31-Dec-21,Cutuy,13,150,1,
Reversal,Tempe,22-Sep-18,Tomatillo,1,1,0,Rewarded color = Light Gray = a = correct choice 1 (whereas choosing dark gray results in a 0). Food = 1 large piece of maintenance diet
Reversal,Tempe,22-Sep-18,Tomatillo,1,2,1,
Reversal,Tempe,22-Sep-18,Tomatillo,1,3,0,He almost saw into the other tube before I scared him away from the table. Did he see into the other tube?
Reversal,Tempe,22-Sep-18,Tomatillo,1,4,1,4x in a row on same side. Now put r on left as much as possible while following pseudorandomization rules
Reversal,Tempe,22-Sep-18,Tomatillo,1,5,0,
Reversal,Tempe,22-Sep-18,Tomatillo,1,6,0,
Reversal,Tempe,22-Sep-18,Tomatillo,1,7,1,"NOTE: he landed on the table to the right of the tube on the right so technically he was to the right of the red line meaning that tube was his choice. After tril 8, I changed the angle in the protocol so that the openings face the front corners of the aviary to avoid him crossing the red line before he actually makes a choice."
Reversal,Tempe,22-Sep-18,Tomatillo,1,8,0,"Still has side bias, keep him on the non-random numbers for side"
Reversal,Tempe,24-Sep-18,Tomatillo,2,9,0,"Started from left perch and landed in the middle of the table, thought about going left first and then didn't"
Reversal,Tempe,24-Sep-18,Tomatillo,2,10,-1,"Baited table after 10 min, but he didn't come down"
Reversal,Tempe,24-Sep-18,Tomatillo,3,10,1,Baited table and he ate it and made a choice
Reversal,Tempe,24-Sep-18,Tomatillo,3,11,0,
Reversal,Tempe,24-Sep-18,Tomatillo,3,12,-1,Baited table and he didn't make a choice so stopped the session
Reversal,Tempe,24-Sep-18,Tomatillo,4,12,1,"He's been landing on the front perches, but even though the tubes are angled toward the front, he can't see the food inside the tube because it is at the back of the tube and the perches are too high to be able to see very far inside the tube. He chose left for the first time! Still on side bias pseudorandomization"
Reversal,Tempe,24-Sep-18,Tomatillo,4,13,1,
